//,x,radian,,y,radian,,z,radian,,velocity(m/s),,acceleration(m/(s^2)),,time,diff(nano,seconds)
0.07818,0.04006,-0.01634,0.0052809,0.0440124,119987472,,,,,,,,,,,
0.10782,0.07218,-0.00418,0.003781,0.0315116,119986667,,,,,,,,,,,
0.04742,0.01559,0.03488,0.0076279,0.0635716,119988334,,,,,,,,,,,
-0.00755,0.06493,0.09288,0.0078264,0.0652272,119986590,,,,,,,,,,,
0.06172,0.11242,0.02309,0.0091007,0.0758475,119986899,,,,,,,,,,,
-0.11309,-0.02032,-0.01019,0.0185027,0.1542064,119986723,,,,,,,,,,,
-0.08349,0.08193,0.02294,0.0092915,0.0774372,119987559,,,,,,,,,,,
-0.05035,0.01259,-0.04515,0.0085572,0.0713176,119987225,,,,,,,,,,,
-0.10738,-0.03183,-0.01305,0.0065919,0.054938,119987742,,,,,,,,,,,
-0.05007,-0.07677,0.04281,0.0076495,0.0637521,119987488,,,,,,,,,,,
0.08125,-0.06858,0.08616,0.0115454,0.096223,119986061,,,,,,,,,,,
0.07315,-0.01871,0.09507,0.0042758,0.0356356,119987873,,,,,,,,,,,
-0.00601,-0.01321,0.09469,0.0066134,0.055117,119987612,,,,,,,,,,,
-0.03144,0.01633,0.12658,0.0041972,0.0349804,119986603,,,,,,,,,,,
-0.04501,0.01068,0.01503,0.0093775,0.0781534,119987815,,,,,,,,,,,
0.00638,0.00592,0.00806,0.0043398,0.0361688,119987138,,,,,,,,,,,
0.01547,-0.05367,-0.01473,0.0053709,0.0447625,119987516,,,,,,,,,,,
-0.02815,-0.14039,-0.07535,0.0095377,0.0794886,119988101,,,,,,,,,,,
